yyxlbm,lcbm,yxrq,trip_key,起点站,终到站,方向,列车定员,总上客量,总下客量,峰值车上人数,平均上座率,最大断面满载率,最拥挤区间,备注,人公里(PKM),车公里(TKM),平均断面客流
68,307,20160102,1319,成都东,重庆北,forward,1106.0,5.0,5.0,5.0,0.0045207956600361665,0.0045207956600361665,1695->1037,,185.0,37.0,5.0
68,311,20160102,1542,成都东,重庆北,forward,1106.0,35.0,0.0,35.0,0.03164556962025317,0.03164556962025317,1695->1037,,1295.0,37.0,35.0
39,165,20151001,1625,重庆北,成都东,forward,1418.0,2182.0,2182.0,2182.0,1.538787023977433,1.538787023977433,1037->1689,,682966.0,313.0,2182.0
68,309,20160102,1532,成都东,重庆北,forward,1106.0,0.0,228.0,0.0,0.0,0.0,1695->1037,,0.0,37.0,0.0
68,313,20160102,1603,成都东,重庆北,forward,1106.0,347.0,1.0,347.0,0.31374321880650996,0.31374321880650996,1695->1037,,12839.0,37.0,347.0
68,315,20160102,1557,成都东,重庆北,forward,1106.0,766.0,766.0,766.0,0.6925858951175407,0.6925858951175407,1695->1037,,28342.0,37.0,766.0
39,170,20150203,1809,成都东,重庆北,reverse,1418.0,1418.0,1418.0,1371.0,0.9635832315685594,0.9668547249647391,1695->1694,,427671.0,313.0,1366.3610223642172
39,163,20150902,1530,重庆北,成都东,forward,1418.0,1707.0,1707.0,1363.0,0.9326550016447591,0.961212976022567,1694->1695,,413944.0,313.0,1322.5047923322684
39,167,20151001,1709,重庆北,成都东,forward,1418.0,2862.0,2862.0,2750.0,1.936971930947156,1.9393511988716503,1689->1690,,859694.0,313.0,2746.6261980830673
68,317,20160102,1732,成都东,重庆北,forward,552.0,340.0,228.0,340.0,0.6159420289855072,0.6159420289855072,1695->1037,,12580.0,37.0,340.0
39,169,20150902,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,167,20150902,1709,重庆北,成都东,forward,1418.0,1432.0,1432.0,1330.0,0.93675112767386,0.9379407616361072,1689->1690,,415762.0,313.0,1328.3130990415336
39,165,20150902,1625,重庆北,成都东,forward,1418.0,1043.0,1043.0,1043.0,0.7337292771621823,0.735543018335684,1690->810,,325654.0,313.0,1040.4281150159745
39,174,20150902,2134,重庆北,成都东,forward,1378.0,1088.0,1088.0,1056.0,0.7351627816393626,0.7663280116110305,1037->1689,,317086.0,313.0,1013.0543130990416
39,166,20150203,1555,成都东,重庆北,reverse,1418.0,732.0,732.0,686.0,0.4836312675459744,0.4837799717912553,1695->1694,,214652.0,313.0,685.7891373801917
39,171,20150902,1827,重庆北,成都东,forward,1378.0,747.0,747.0,680.0,0.48428754921008826,0.4934687953555878,1037->1689,,208880.0,313.0,667.3482428115016
89,465,20150902,1959,重庆北,成都,forward,1378.0,1371.0,1371.0,1371.0,0.9949201741654572,0.9949201741654572,1037->1689,,455172.0,332.0,1371.0
39,177,20150902,0634,重庆北,成都东,forward,1378.0,631.0,631.0,529.0,0.3368056682602466,0.3838896952104499,1694->1695,,145269.0,313.0,464.11821086261983
68,348,20160208,2254,重庆北,成都东,reverse,1106.0,335.0,128.0,335.0,0.30289330922242313,0.30289330922242313,1037->1695,,12395.0,37.0,335.0
39,151,20150902,0910,重庆北,成都东,forward,1418.0,1612.0,1612.0,1288.0,0.8807459545685999,0.9083215796897038,1037->1689,,390905.0,313.0,1248.8977635782749
68,347,20160208,2251,成都东,重庆北,forward,1106.0,462.0,160.0,462.0,0.4177215189873418,0.4177215189873418,1695->1037,,17094.0,37.0,462.0
68,346,20160208,2202,重庆北,成都东,reverse,1106.0,320.0,93.0,320.0,0.28933092224231466,0.28933092224231466,1037->1695,,11840.0,37.0,320.0
39,283,20150902,1116,重庆北,成都东,forward,1418.0,1030.0,1030.0,1030.0,0.7263751763046544,0.7263751763046544,1037->1689,,322390.0,313.0,1030.0
68,345,20160208,2157,成都东,重庆北,forward,1106.0,422.0,102.0,422.0,0.38155515370705245,0.38155515370705245,1695->1037,,15614.0,37.0,422.0
39,153,20150902,1010,重庆北,成都东,forward,1418.0,1340.0,1340.0,1340.0,0.9449929478138223,0.9449929478138223,1037->1689,,419420.0,313.0,1340.0
39,156,20150902,1127,重庆北,成都东,forward,1418.0,1532.0,1532.0,1326.0,0.9349711829197402,0.9351198871650211,1689->1690,,414972.0,313.0,1325.7891373801917
39,159,20150902,1304,重庆北,成都东,forward,1418.0,1805.0,1805.0,1371.0,0.9442922353853017,0.9668547249647391,810->1694,,419109.0,313.0,1339.0063897763578
89,464,20150902,1226,重庆北,成都,forward,1418.0,1343.0,1343.0,1343.0,0.9471086036671368,0.9471086036671368,1037->1689,,445876.0,332.0,1343.0
68,344,20160208,2129,重庆北,成都东,reverse,1106.0,255.0,195.0,255.0,0.23056057866184448,0.23056057866184448,1037->1695,,9435.0,37.0,255.0
39,150,20150802,0829,成都东,重庆北,reverse,1418.0,548.0,548.0,524.0,0.35379894284800173,0.3695345557122708,1695->1694,,157028.0,313.0,501.6869009584665
39,152,20150802,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
68,343,20160208,2137,成都东,重庆北,forward,1106.0,449.0,130.0,449.0,0.40596745027124775,0.40596745027124775,1695->1037,,16613.0,37.0,449.0
39,154,20150802,1009,成都东,重庆北,reverse,1378.0,1365.0,1365.0,1365.0,0.9905660377358491,0.9905660377358491,1695->1694,,427245.0,313.0,1365.0
39,155,20150802,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,147,20150902,0740,重庆北,成都东,forward,1378.0,1165.0,1165.0,1028.0,0.6236570109015706,0.7460087082728593,810->1694,,268992.0,313.0,859.3993610223642
39,151,20160102,0910,重庆北,成都东,forward,1418.0,762.0,762.0,658.0,0.37541062649549156,0.46403385049365303,1694->1695,,166620.0,313.0,532.332268370607
39,171,20160102,1827,重庆北,成都东,forward,1378.0,651.0,651.0,617.0,0.3963353844299049,0.4477503628447025,1689->1690,,170945.0,313.0,546.1501597444089
39,162,20150802,1400,成都东,重庆北,reverse,1418.0,1480.0,1480.0,1377.0,0.9650882987783721,0.9710860366713682,1689->1037,,428339.0,313.0,1368.4952076677316
68,341,20160208,2051,成都东,重庆北,forward,1106.0,147.0,90.0,147.0,0.13291139240506328,0.13291139240506328,1695->1037,,5439.0,37.0,147.0
39,158,20150802,1230,成都东,重庆北,reverse,1418.0,1621.0,1621.0,1372.0,0.9571461402235971,0.9675599435825106,1689->1037,,424814.0,313.0,1357.2332268370608
68,342,20160208,2101,重庆北,成都东,reverse,552.0,81.0,190.0,81.0,0.14673913043478262,0.14673913043478262,1037->1695,,2997.0,37.0,81.0
39,159,20160102,1427,重庆北,成都东,forward,1418.0,237.0,237.0,237.0,0.07796158023044651,0.16713681241184766,810->1694,,34602.0,313.0,110.54952076677316
68,298,20160102,1002,重庆北,成都东,reverse,1106.0,841.0,517.0,841.0,0.7603978300180831,0.7603978300180831,1037->1695,,31117.0,37.0,841.0
39,157,20150802,1207,成都东,重庆北,reverse,1418.0,1372.0,1372.0,1372.0,0.9675599435825106,0.9675599435825106,1695->1694,,429436.0,313.0,1372.0
39,163,20160102,1530,重庆北,成都东,forward,1418.0,1651.0,1651.0,1327.0,0.8585687441701176,0.9358251057827927,1037->1689,,381062.0,313.0,1217.4504792332268
39,164,20150802,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
68,339,20160208,2030,成都东,重庆北,forward,1106.0,435.0,341.0,435.0,0.3933092224231465,0.3933092224231465,1695->1037,,16095.0,37.0,435.0
89,465,20160102,1959,重庆北,成都,forward,1378.0,418.0,418.0,418.0,0.3033381712626996,0.3033381712626996,1037->1689,,138776.0,332.0,418.0
68,340,20160208,2032,重庆北,成都东,reverse,1106.0,551.0,453.0,551.0,0.49819168173598555,0.49819168173598555,1037->1695,,20387.0,37.0,551.0
68,296,20160102,0912,重庆北,成都东,reverse,1106.0,903.0,694.0,903.0,0.8164556962025317,0.8164556962025317,1037->1695,,33411.0,37.0,903.0
39,160,20150802,1331,成都东,重庆北,reverse,1418.0,554.0,554.0,538.0,0.3777380732436001,0.37940761636107195,1689->1037,,167653.0,313.0,535.6325878594249
39,168,20150802,1709,成都东,重庆北,reverse,1418.0,1442.0,1442.0,1377.0,0.9632430142801137,0.9710860366713682,1690->1689,,427520.0,313.0,1365.8785942492013
68,304,20160102,1212,重庆北,成都东,reverse,1106.0,22.0,205.0,22.0,0.019891500904159132,0.019891500904159132,1037->1695,,814.0,37.0,22.0
68,314,20160102,1540,重庆北,成都东,reverse,1106.0,696.0,531.0,696.0,0.6292947558770343,0.6292947558770343,1037->1695,,25752.0,37.0,696.0
68,292,20160102,0740,重庆北,成都东,reverse,1106.0,15.0,7.0,15.0,0.013562386980108499,0.013562386980108499,1037->1695,,555.0,37.0,15.0
68,310,20160102,1348,重庆北,成都东,reverse,1106.0,540.0,540.0,540.0,0.488245931283906,0.488245931283906,1037->1695,,19980.0,37.0,540.0
68,312,20160102,1443,重庆北,成都东,reverse,552.0,445.0,52.0,445.0,0.8061594202898551,0.8061594202898551,1037->1695,,16465.0,37.0,445.0
39,148,20150802,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,173,20150802,1938,成都东,重庆北,reverse,1418.0,1410.0,1410.0,1375.0,0.9686346697188588,0.9696755994358252,1690->1689,,429913.0,313.0,1373.523961661342
68,337,20160208,1922,成都东,重庆北,forward,1106.0,606.0,328.0,606.0,0.5479204339963833,0.5479204339963833,1695->1037,,22422.0,37.0,606.0
39,172,20150802,1855,成都东,重庆北,reverse,1418.0,551.0,551.0,546.0,0.385049365303244,0.385049365303244,1695->1694,,170898.0,313.0,546.0
39,176,20150802,2203,成都东,重庆北,reverse,688.0,682.0,682.0,682.0,0.9912790697674418,0.9912790697674418,1695->1694,,213466.0,313.0,682.0
39,178,20150802,2149,成都东,重庆北,reverse,688.0,684.0,684.0,684.0,0.9941860465116279,0.9941860465116279,1695->1694,,214092.0,313.0,684.0
39,166,20150802,1555,成都东,重庆北,reverse,1418.0,1415.0,1415.0,1377.0,0.9688599791814057,0.9710860366713682,1689->1037,,430013.0,313.0,1373.8434504792333
39,175,20150802,2105,成都东,重庆北,reverse,1418.0,765.0,765.0,683.0,0.4812880491354876,0.48166431593794073,1695->1694,,213612.0,313.0,682.4664536741215
68,336,20160208,1919,重庆北,成都东,reverse,1106.0,366.0,316.0,366.0,0.3309222423146474,0.3309222423146474,1037->1695,,13542.0,37.0,366.0
68,338,20160208,1901,重庆北,成都东,reverse,1106.0,66.0,66.0,66.0,0.059674502712477394,0.059674502712477394,1037->1695,,2442.0,37.0,66.0
68,335,20160208,1841,成都东,重庆北,forward,552.0,418.0,162.0,418.0,0.7572463768115942,0.7572463768115942,1695->1037,,15466.0,37.0,418.0
39,161,20150902,1427,重庆北,成都东,forward,1418.0,1534.0,1534.0,1369.0,0.9629636305465556,0.9654442877291961,1690->810,,427396.0,313.0,1365.4824281150159
68,334,20160208,1857,重庆北,成都东,reverse,1106.0,157.0,357.0,157.0,0.14195298372513562,0.14195298372513562,1037->1695,,5809.0,37.0,157.0
68,331,20160208,1800,成都东,重庆北,forward,1106.0,515.0,316.0,515.0,0.4656419529837251,0.4656419529837251,1695->1037,,19055.0,37.0,515.0
68,333,20160208,1730,成都东,重庆北,forward,1106.0,151.0,151.0,151.0,0.13652802893309224,0.13652802893309224,1695->1037,,5587.0,37.0,151.0
68,306,20160102,1207,重庆北,成都东,reverse,1106.0,363.0,568.0,363.0,0.3282097649186257,0.3282097649186257,1037->1695,,13431.0,37.0,363.0
68,308,20160102,1356,重庆北,成都东,reverse,1106.0,592.0,646.0,592.0,0.5352622061482821,0.5352622061482821,1037->1695,,21904.0,37.0,592.0
68,316,20160102,1557,重庆北,成都东,reverse,1106.0,428.0,434.0,428.0,0.38698010849909587,0.38698010849909587,1037->1695,,15836.0,37.0,428.0
68,329,20160208,1743,成都东,重庆北,forward,552.0,665.0,276.0,665.0,1.2047101449275361,1.2047101449275361,1695->1037,,24605.0,37.0,665.0
68,332,20160208,1817,重庆北,成都东,reverse,1106.0,224.0,480.0,224.0,0.20253164556962025,0.20253164556962025,1037->1695,,8288.0,37.0,224.0
68,324,20160102,1945,重庆北,成都东,reverse,552.0,362.0,725.0,362.0,0.6557971014492754,0.6557971014492754,1037->1695,,13394.0,37.0,362.0
68,320,20160102,1811,重庆北,成都东,reverse,1106.0,937.0,1051.0,937.0,0.8471971066907775,0.8471971066907775,1037->1695,,34669.0,37.0,937.0
68,327,20160208,1716,成都东,重庆北,forward,1106.0,543.0,644.0,543.0,0.4909584086799277,0.4909584086799277,1695->1037,,20091.0,37.0,543.0
68,328,20160208,1709,重庆北,成都东,reverse,1106.0,725.0,696.0,725.0,0.6555153707052441,0.6555153707052441,1037->1695,,26825.0,37.0,725.0
68,321,20160102,1823,成都东,重庆北,forward,1106.0,74.0,461.0,74.0,0.06690777576853527,0.06690777576853527,1695->1037,,2738.0,37.0,74.0
68,325,20160208,1705,成都东,重庆北,forward,1106.0,549.0,325.0,549.0,0.49638336347197104,0.49638336347197104,1695->1037,,20313.0,37.0,549.0
68,326,20160208,1702,重庆北,成都东,reverse,1106.0,130.0,233.0,130.0,0.11754068716094032,0.11754068716094032,1037->1695,,4810.0,37.0,130.0
68,324,20160208,1538,重庆北,成都东,reverse,552.0,214.0,214.0,214.0,0.38768115942028986,0.38768115942028986,1037->1695,,7918.0,37.0,214.0
68,323,20160208,1615,成都东,重庆北,forward,1106.0,542.0,287.0,542.0,0.49005424954792043,0.49005424954792043,1695->1037,,20054.0,37.0,542.0
68,320,20160208,1545,重庆北,成都东,reverse,1106.0,568.0,521.0,568.0,0.5135623869801085,0.5135623869801085,1037->1695,,21016.0,37.0,568.0
68,322,20160208,1501,重庆北,成都东,reverse,1106.0,324.0,324.0,324.0,0.29294755877034356,0.29294755877034356,1037->1695,,11988.0,37.0,324.0
68,321,20160208,1556,成都东,重庆北,forward,1106.0,651.0,618.0,651.0,0.5886075949367089,0.5886075949367089,1695->1037,,24087.0,37.0,651.0
39,147,20150203,0740,重庆北,成都东,forward,1378.0,921.0,921.0,686.0,0.4927894758806809,0.49782293178519593,810->1694,,212547.0,313.0,679.0638977635783
68,318,20160208,1521,重庆北,成都东,reverse,1106.0,546.0,697.0,546.0,0.4936708860759494,0.4936708860759494,1037->1695,,20202.0,37.0,546.0
39,151,20150203,0910,重庆北,成都东,forward,1418.0,992.0,992.0,683.0,0.46526178706453314,0.48166431593794073,1694->1695,,206499.0,313.0,659.7412140575079
39,153,20150203,1010,重庆北,成都东,forward,1418.0,1331.0,1331.0,1331.0,0.9386459802538787,0.9386459802538787,1037->1689,,416603.0,313.0,1331.0
39,152,20150603,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,159,20150203,1304,重庆北,成都东,forward,1418.0,1107.0,1107.0,686.0,0.47833198898687346,0.4837799717912553,810->1694,,212300.0,313.0,678.2747603833866
68,319,20160208,1525,成都东,重庆北,forward,1106.0,325.0,308.0,325.0,0.2938517179023508,0.2938517179023508,1695->1037,,12025.0,37.0,325.0
39,155,20150603,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,157,20150603,1207,成都东,重庆北,reverse,1418.0,649.0,649.0,649.0,0.45768688293370946,0.45768688293370946,1695->1694,,203137.0,313.0,649.0
39,149,20150203,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
89,156,20150203,1130,重庆北,成都东,forward,1418.0,668.0,668.0,668.0,0.4710860366713681,0.4710860366713681,1037->1689,,209084.0,313.0,668.0
39,162,20150603,1400,成都东,重庆北,reverse,1418.0,1250.0,1250.0,1049.0,0.7108423419566775,0.7397743300423131,1695->1694,,315496.0,313.0,1007.9744408945687
39,161,20150203,1427,重庆北,成都东,forward,1418.0,816.0,816.0,676.0,0.474199813443765,0.4767277856135402,1689->1690,,210466.0,313.0,672.4153354632588
68,317,20160208,1407,成都东,重庆北,forward,552.0,454.0,454.0,454.0,0.822463768115942,0.822463768115942,1695->1037,,16798.0,37.0,454.0
39,163,20150203,1530,重庆北,成都东,forward,1418.0,1566.0,1566.0,1358.0,0.9319272520807329,0.9576868829337094,1689->1690,,413621.0,313.0,1321.4728434504793
89,464,20150203,1226,重庆北,成都,forward,1418.0,670.0,670.0,670.0,0.47249647390691113,0.47249647390691113,1037->1689,,222440.0,332.0,670.0
39,154,20150603,1009,成都东,重庆北,reverse,1378.0,634.0,634.0,634.0,0.46008708272859217,0.46008708272859217,1695->1694,,198442.0,313.0,634.0
68,315,20160208,1438,成都东,重庆北,forward,1106.0,547.0,542.0,547.0,0.4945750452079566,0.4945750452079566,1695->1037,,20239.0,37.0,547.0
39,158,20150603,1230,成都东,重庆北,reverse,1418.0,1452.0,1452.0,1098.0,0.7512245569289419,0.7743300423131171,1695->1694,,333419.0,313.0,1065.2364217252396
68,316,20160208,1436,重庆北,成都东,reverse,1106.0,460.0,535.0,460.0,0.4159132007233273,0.4159132007233273,1037->1695,,17020.0,37.0,460.0
39,167,20150203,1709,重庆北,成都东,forward,1418.0,796.0,796.0,685.0,0.4686504413812371,0.4830747531734838,1689->1690,,208003.0,313.0,664.5463258785943
39,164,20150603,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,171,20150203,1827,重庆北,成都东,forward,1378.0,768.0,768.0,679.0,0.45151096416995506,0.4927431059506531,1689->1690,,194743.0,313.0,622.1821086261981
68,312,20160208,1346,重庆北,成都东,reverse,552.0,397.0,530.0,397.0,0.7192028985507246,0.7192028985507246,1037->1695,,14689.0,37.0,397.0
68,314,20160208,1308,重庆北,成都东,reverse,1106.0,250.0,250.0,250.0,0.22603978300180833,0.22603978300180833,1037->1695,,9250.0,37.0,250.0
39,169,20150203,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,168,20150603,1709,成都东,重庆北,reverse,1418.0,818.0,818.0,682.0,0.46867747851674274,0.4809590973201692,1695->1694,,208015.0,313.0,664.5846645367412
39,170,20150603,1809,成都东,重庆北,reverse,1418.0,1466.0,1466.0,1372.0,0.9530905698977545,0.9675599435825106,1689->1037,,423014.0,313.0,1351.4824281150159
39,148,20150603,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,166,20150603,1555,成都东,重庆北,reverse,1418.0,732.0,732.0,684.0,0.4734653045958624,0.4823695345557123,1689->1037,,210140.0,313.0,671.373801916933
39,173,20150603,1938,成都东,重庆北,reverse,1418.0,870.0,870.0,773.0,0.5343304028082572,0.5451339915373766,1689->1037,,237154.0,313.0,757.6805111821086
39,175,20150603,2105,成都东,重庆北,reverse,1418.0,464.0,464.0,422.0,0.2821753177989969,0.29760225669957685,1695->1694,,125239.0,313.0,400.12460063897765
68,313,20160208,1432,成都东,重庆北,forward,1106.0,534.0,286.0,534.0,0.48282097649186256,0.48282097649186256,1695->1037,,19758.0,37.0,534.0
39,186,20150802,0742,成都东,重庆北,reverse,546.0,564.0,564.0,535.0,0.9138140879354937,0.9798534798534798,1690->1689,,156169.0,313.0,498.94249201277955
39,151,20150802,0910,重庆北,成都东,forward,1418.0,1645.0,1645.0,1373.0,0.9611318646160502,0.9682651622002821,1694->1695,,426583.0,313.0,1362.884984025559
39,147,20150802,0740,重庆北,成都东,forward,1378.0,1654.0,1654.0,1367.0,0.9122564999049416,0.9920174165457184,810->1694,,393469.0,313.0,1257.0894568690096
68,310,20160208,1259,重庆北,成都东,reverse,1106.0,392.0,203.0,392.0,0.35443037974683544,0.35443037974683544,1037->1695,,14504.0,37.0,392.0
39,153,20150802,1010,重庆北,成都东,forward,1418.0,1368.0,1368.0,1368.0,0.9647390691114246,0.9647390691114246,1037->1689,,428184.0,313.0,1368.0
89,464,20150802,1226,重庆北,成都,forward,1418.0,1365.0,1365.0,1365.0,0.96262341325811,0.96262341325811,1037->1689,,453180.0,332.0,1365.0
68,311,20160208,1355,成都东,重庆北,forward,1106.0,862.0,407.0,862.0,0.779385171790235,0.779385171790235,1695->1037,,31894.0,37.0,862.0
39,283,20150802,1116,重庆北,成都东,forward,1418.0,536.0,536.0,536.0,0.37799717912552894,0.37799717912552894,1037->1689,,167768.0,313.0,536.0
68,308,20160208,1239,重庆北,成都东,reverse,1106.0,400.0,442.0,400.0,0.3616636528028933,0.3616636528028933,1037->1695,,14800.0,37.0,400.0
39,180,20150603,1331,成都东,重庆北,reverse,1094.0,813.0,813.0,777.0,0.6708038619013965,0.7102376599634369,1689->1037,,229698.0,313.0,733.8594249201278
39,156,20150802,1127,重庆北,成都东,forward,1418.0,1471.0,1471.0,1340.0,0.9438033138515751,0.9449929478138223,1689->1690,,418892.0,313.0,1338.3130990415336
