站点id,上客量,下客量,车上人数,yyxlbm,lcbm,yxrq,trip_key
810,0.0,0.0,1361.0,39,173,20151108,1938
1690,31.0,33.0,1359.0,39,173,20151108,1938
1689,37.0,24.0,1372.0,39,173,20151108,1938
1037,0.0,1372.0,0.0,39,173,20151108,1938
1695,677.0,0.0,677.0,68,317,20160203,1407
1037,0.0,677.0,0.0,68,317,20160203,1407
1695,678.0,0.0,678.0,39,175,20151108,2105
1694,0.0,0.0,678.0,39,175,20151108,2105
810,91.0,121.0,648.0,39,175,20151108,2105
1690,0.0,0.0,648.0,39,175,20151108,2105
1689,0.0,0.0,648.0,39,175,20151108,2105
1037,0.0,648.0,0.0,39,175,20151108,2105
1037,1349.0,0.0,1349.0,39,153,20150508,1010
1689,0.0,0.0,1349.0,39,153,20150508,1010
1690,0.0,0.0,1349.0,39,153,20150508,1010
810,0.0,0.0,1349.0,39,153,20150508,1010
1694,0.0,0.0,1349.0,39,153,20150508,1010
1695,0.0,1349.0,0.0,39,153,20150508,1010
1037,302.0,0.0,302.0,68,294,20160109,0756
1695,0.0,302.0,0.0,68,294,20160109,0756
1695,519.0,0.0,519.0,68,315,20160203,1438
1037,0.0,464.0,55.0,68,315,20160203,1438
1695,794.0,0.0,794.0,68,313,20160203,1432
1037,0.0,365.0,429.0,68,313,20160203,1432
1037,1313.0,0.0,1313.0,39,151,20150409,0910
1689,177.0,161.0,1329.0,39,151,20150409,0910
1690,89.0,110.0,1308.0,39,151,20150409,0910
810,0.0,0.0,1308.0,39,151,20150409,0910
1694,86.0,34.0,1360.0,39,151,20150409,0910
1695,0.0,1360.0,0.0,39,151,20150409,0910
1695,1042.0,0.0,1042.0,68,311,20160203,1355
1037,0.0,379.0,663.0,68,311,20160203,1355
1695,1368.0,0.0,1368.0,39,162,20151108,1400
1694,0.0,0.0,1368.0,39,162,20151108,1400
810,62.0,129.0,1301.0,39,162,20151108,1400
1690,76.0,29.0,1348.0,39,162,20151108,1400
1689,77.0,51.0,1374.0,39,162,20151108,1400
1037,0.0,1374.0,0.0,39,162,20151108,1400
1037,664.0,0.0,664.0,89,156,20150409,1130
1689,0.0,0.0,664.0,89,156,20150409,1130
1690,0.0,0.0,664.0,89,156,20150409,1130
810,0.0,0.0,664.0,89,156,20150409,1130
1694,0.0,0.0,664.0,89,156,20150409,1130
1695,0.0,664.0,0.0,89,156,20150409,1130
1037,933.0,0.0,933.0,68,316,20160109,1557
1695,0.0,743.0,190.0,68,316,20160109,1557
1037,681.0,0.0,681.0,68,320,20160109,1811
1695,0.0,774.0,-93.0,68,320,20160109,1811
1037,592.0,0.0,592.0,39,147,20150409,0740
1689,0.0,0.0,592.0,39,147,20150409,0740
1690,0.0,0.0,592.0,39,147,20150409,0740
810,478.0,123.0,947.0,39,147,20150409,0740
1694,0.0,0.0,947.0,39,147,20150409,0740
1695,0.0,947.0,0.0,39,147,20150409,0740
1037,138.0,0.0,138.0,68,326,20160109,1956
1695,0.0,138.0,0.0,68,326,20160109,1956
1037,361.0,0.0,361.0,68,328,20160109,2120
1695,0.0,188.0,173.0,68,328,20160109,2120
1037,1337.0,0.0,1337.0,39,153,20150409,1010
1689,0.0,0.0,1337.0,39,153,20150409,1010
1690,0.0,0.0,1337.0,39,153,20150409,1010
810,0.0,0.0,1337.0,39,153,20150409,1010
1694,0.0,0.0,1337.0,39,153,20150409,1010
1695,0.0,1337.0,0.0,39,153,20150409,1010
1037,1346.0,0.0,1346.0,89,464,20150409,1226
1689,0.0,0.0,1346.0,89,464,20150409,1226
1690,0.0,0.0,1346.0,89,464,20150409,1226
810,0.0,0.0,1346.0,89,464,20150409,1226
1694,0.0,0.0,1346.0,89,464,20150409,1226
1695,0.0,0.0,1346.0,89,464,20150409,1226
1640,0.0,1346.0,0.0,89,464,20150409,1226
1037,209.0,0.0,209.0,68,330,20160109,2151
1695,0.0,213.0,-4.0,68,330,20160109,2151
1037,364.0,0.0,364.0,68,351,20160109,1300
1695,0.0,547.0,-183.0,68,351,20160109,1300
1037,567.0,0.0,567.0,39,153,20160109,1010
1689,0.0,0.0,567.0,39,153,20160109,1010
1690,0.0,0.0,567.0,39,153,20160109,1010
810,0.0,0.0,567.0,39,153,20160109,1010
1694,0.0,0.0,567.0,39,153,20160109,1010
1695,0.0,567.0,0.0,39,153,20160109,1010
1695,1037.0,0.0,1037.0,68,309,20160203,1315
1037,0.0,315.0,722.0,68,309,20160203,1315
1037,1351.0,0.0,1351.0,89,464,20150508,1226
1689,0.0,0.0,1351.0,89,464,20150508,1226
1690,0.0,0.0,1351.0,89,464,20150508,1226
810,0.0,0.0,1351.0,89,464,20150508,1226
1694,0.0,0.0,1351.0,89,464,20150508,1226
1695,0.0,0.0,1351.0,89,464,20150508,1226
1640,0.0,1351.0,0.0,89,464,20150508,1226
1695,1354.0,0.0,1354.0,39,168,20151108,1709
1694,56.0,173.0,1237.0,39,168,20151108,1709
810,0.0,0.0,1237.0,39,168,20151108,1709
1690,163.0,35.0,1365.0,39,168,20151108,1709
1689,0.0,0.0,1365.0,39,168,20151108,1709
1037,0.0,1365.0,0.0,39,168,20151108,1709
1037,1339.0,0.0,1339.0,39,159,20150409,1304
1689,170.0,169.0,1340.0,39,159,20150409,1304
1690,51.0,181.0,1210.0,39,159,20150409,1304
810,476.0,313.0,1373.0,39,159,20150409,1304
1694,0.0,0.0,1373.0,39,159,20150409,1304
1695,0.0,1373.0,0.0,39,159,20150409,1304
1695,475.0,0.0,475.0,68,307,20160203,1200
1037,0.0,475.0,0.0,68,307,20160203,1200
1695,1361.0,0.0,1361.0,39,166,20151108,1555
1694,0.0,0.0,1361.0,39,166,20151108,1555
810,0.0,0.0,1361.0,39,166,20151108,1555
1690,0.0,0.0,1361.0,39,166,20151108,1555
1689,51.0,43.0,1369.0,39,166,20151108,1555
1037,0.0,1369.0,0.0,39,166,20151108,1555
1695,850.0,0.0,850.0,68,305,20160203,1226
1037,0.0,484.0,366.0,68,305,20160203,1226
1695,614.0,0.0,614.0,68,303,20160203,1106
1037,0.0,614.0,0.0,68,303,20160203,1106
1695,1081.0,0.0,1081.0,68,301,20160203,1142
1037,0.0,1020.0,61.0,68,301,20160203,1142
1037,1343.0,0.0,1343.0,39,161,20150409,1427
1689,108.0,102.0,1349.0,39,161,20150409,1427
1690,35.0,29.0,1355.0,39,161,20150409,1427
810,0.0,0.0,1355.0,39,161,20150409,1427
1694,0.0,0.0,1355.0,39,161,20150409,1427
1695,0.0,1355.0,0.0,39,161,20150409,1427
1037,1330.0,0.0,1330.0,39,163,20150409,1530
1689,76.0,87.0,1319.0,39,163,20150409,1530
1690,51.0,54.0,1316.0,39,163,20150409,1530
810,0.0,0.0,1316.0,39,163,20150409,1530
1694,47.0,15.0,1348.0,39,163,20150409,1530
1695,0.0,1348.0,0.0,39,163,20150409,1530
1037,1339.0,0.0,1339.0,39,171,20150209,1827
1689,77.0,84.0,1332.0,39,171,20150209,1827
1690,16.0,341.0,1007.0,39,171,20150209,1827
810,0.0,0.0,1007.0,39,171,20150209,1827
1694,31.0,145.0,893.0,39,171,20150209,1827
1695,0.0,893.0,0.0,39,171,20150209,1827
1695,1078.0,0.0,1078.0,68,299,20160203,1009
1037,0.0,1078.0,0.0,68,299,20160203,1009
1037,665.0,0.0,665.0,39,167,20150409,1709
1689,80.0,74.0,671.0,39,167,20150409,1709
1690,28.0,35.0,664.0,39,167,20150409,1709
810,0.0,0.0,664.0,39,167,20150409,1709
1694,0.0,0.0,664.0,39,167,20150409,1709
1695,0.0,664.0,0.0,39,167,20150409,1709
1695,1035.0,0.0,1035.0,39,172,20151108,1855
1694,2.0,6.0,1031.0,39,172,20151108,1855
810,0.0,0.0,1031.0,39,172,20151108,1855
1690,11.0,4.0,1038.0,39,172,20151108,1855
1689,0.0,0.0,1038.0,39,172,20151108,1855
1037,0.0,1038.0,0.0,39,172,20151108,1855
1037,361.0,0.0,361.0,89,465,20150209,1959
1689,0.0,0.0,361.0,89,465,20150209,1959
1690,0.0,0.0,361.0,89,465,20150209,1959
810,0.0,0.0,361.0,89,465,20150209,1959
1694,0.0,0.0,361.0,89,465,20150209,1959
1695,0.0,361.0,0.0,89,465,20150209,1959
1037,1349.0,0.0,1349.0,39,171,20150409,1827
1689,48.0,38.0,1359.0,39,171,20150409,1827
1690,16.0,102.0,1273.0,39,171,20150409,1827
810,0.0,0.0,1273.0,39,171,20150409,1827
1694,43.0,36.0,1280.0,39,171,20150409,1827
1695,0.0,1280.0,0.0,39,171,20150409,1827
1037,1328.0,0.0,1328.0,39,147,20150209,0740
1689,0.0,0.0,1328.0,39,147,20150209,0740
1690,0.0,0.0,1328.0,39,147,20150209,0740
810,457.0,677.0,1108.0,39,147,20150209,0740
1694,0.0,0.0,1108.0,39,147,20150209,0740
1695,0.0,1108.0,0.0,39,147,20150209,0740
1695,1084.0,0.0,1084.0,68,297,20160203,1029
1037,0.0,763.0,321.0,68,297,20160203,1029
1037,1329.0,0.0,1329.0,39,153,20150209,1010
1689,0.0,0.0,1329.0,39,153,20150209,1010
1690,0.0,0.0,1329.0,39,153,20150209,1010
810,0.0,0.0,1329.0,39,153,20150209,1010
1694,0.0,0.0,1329.0,39,153,20150209,1010
1695,0.0,1329.0,0.0,39,153,20150209,1010
1037,1333.0,0.0,1333.0,89,464,20150209,1226
1689,0.0,0.0,1333.0,89,464,20150209,1226
1690,0.0,0.0,1333.0,89,464,20150209,1226
810,0.0,0.0,1333.0,89,464,20150209,1226
1694,0.0,0.0,1333.0,89,464,20150209,1226
1695,0.0,0.0,1333.0,89,464,20150209,1226
1640,0.0,1333.0,0.0,89,464,20150209,1226
1037,603.0,0.0,603.0,39,177,20150209,0636
1689,0.0,0.0,603.0,39,177,20150209,0636
1690,63.0,180.0,486.0,39,177,20150209,0636
810,0.0,0.0,486.0,39,177,20150209,0636
1694,0.0,0.0,486.0,39,177,20150209,0636
1695,0.0,486.0,0.0,39,177,20150209,0636
1695,696.0,0.0,696.0,39,154,20150609,1009
1694,0.0,0.0,696.0,39,154,20150609,1009
810,0.0,0.0,696.0,39,154,20150609,1009
1690,0.0,0.0,696.0,39,154,20150609,1009
1689,0.0,0.0,696.0,39,154,20150609,1009
1037,0.0,696.0,0.0,39,154,20150609,1009
1037,649.0,0.0,649.0,89,156,20150209,1130
1689,0.0,0.0,649.0,89,156,20150209,1130
1690,0.0,0.0,649.0,89,156,20150209,1130
810,0.0,0.0,649.0,89,156,20150209,1130
1694,0.0,0.0,649.0,89,156,20150209,1130
1695,0.0,649.0,0.0,89,156,20150209,1130
1695,794.0,0.0,794.0,39,158,20150609,1230
1694,0.0,0.0,794.0,39,158,20150609,1230
810,128.0,255.0,667.0,39,158,20150609,1230
1690,119.0,77.0,709.0,39,158,20150609,1230
1689,123.0,75.0,757.0,39,158,20150609,1230
1037,0.0,757.0,0.0,39,158,20150609,1230
1037,383.0,0.0,383.0,89,465,20150409,1959
1689,0.0,0.0,383.0,89,465,20150409,1959
1690,0.0,0.0,383.0,89,465,20150409,1959
810,0.0,0.0,383.0,89,465,20150409,1959
1694,0.0,0.0,383.0,89,465,20150409,1959
1695,0.0,383.0,0.0,89,465,20150409,1959
1037,295.0,0.0,295.0,39,177,20150409,0634
1689,62.0,11.0,346.0,39,177,20150409,0634
1690,41.0,40.0,347.0,39,177,20150409,0634
810,0.0,0.0,347.0,39,177,20150409,0634
1694,67.0,2.0,412.0,39,177,20150409,0634
1695,0.0,412.0,0.0,39,177,20150409,0634
1695,1332.0,0.0,1332.0,39,168,20150609,1709
1694,30.0,119.0,1243.0,39,168,20150609,1709
810,0.0,0.0,1243.0,39,168,20150609,1709
1690,106.0,77.0,1272.0,39,168,20150609,1709
1689,0.0,0.0,1272.0,39,168,20150609,1709
1037,0.0,1272.0,0.0,39,168,20150609,1709
1037,656.0,0.0,656.0,39,151,20150209,0910
1689,87.0,83.0,660.0,39,151,20150209,0910
1690,48.0,83.0,625.0,39,151,20150209,0910
810,0.0,0.0,625.0,39,151,20150209,0910
1694,103.0,51.0,677.0,39,151,20150209,0910
1695,0.0,677.0,0.0,39,151,20150209,0910
1695,1010.0,0.0,1010.0,39,162,20150609,1400
1694,0.0,0.0,1010.0,39,162,20150609,1400
810,59.0,166.0,903.0,39,162,20150609,1400
1690,73.0,23.0,953.0,39,162,20150609,1400
1689,78.0,53.0,978.0,39,162,20150609,1400
1037,0.0,978.0,0.0,39,162,20150609,1400
1695,1125.0,0.0,1125.0,39,157,20150609,1207
1694,0.0,0.0,1125.0,39,157,20150609,1207
810,0.0,0.0,1125.0,39,157,20150609,1207
1690,0.0,0.0,1125.0,39,157,20150609,1207
1689,0.0,0.0,1125.0,39,157,20150609,1207
1037,0.0,1125.0,0.0,39,157,20150609,1207
1037,1353.0,0.0,1353.0,39,159,20150209,1304
1689,246.0,241.0,1358.0,39,159,20150209,1304
1690,102.0,172.0,1288.0,39,159,20150209,1304
810,356.0,273.0,1371.0,39,159,20150209,1304
1694,0.0,0.0,1371.0,39,159,20150209,1304
1695,0.0,1371.0,0.0,39,159,20150209,1304
1037,1336.0,0.0,1336.0,39,163,20150209,1530
1689,57.0,55.0,1338.0,39,163,20150209,1530
1690,54.0,121.0,1271.0,39,163,20150209,1530
810,0.0,0.0,1271.0,39,163,20150209,1530
1694,75.0,59.0,1287.0,39,163,20150209,1530
1695,0.0,1287.0,0.0,39,163,20150209,1530
1695,665.0,0.0,665.0,39,173,20150609,1938
1694,0.0,0.0,665.0,39,173,20150609,1938
810,0.0,0.0,665.0,39,173,20150609,1938
1690,52.0,39.0,678.0,39,173,20150609,1938
1689,64.0,49.0,693.0,39,173,20150609,1938
1037,0.0,693.0,0.0,39,173,20150609,1938
1695,532.0,0.0,532.0,68,295,20160203,1032
1037,0.0,479.0,53.0,68,295,20160203,1032
1695,897.0,0.0,897.0,39,170,20150609,1809
1694,0.0,0.0,897.0,39,170,20150609,1809
810,0.0,0.0,897.0,39,170,20150609,1809
1690,0.0,0.0,897.0,39,170,20150609,1809
1689,77.0,75.0,899.0,39,170,20150609,1809
1037,0.0,899.0,0.0,39,170,20150609,1809
1037,649.0,0.0,649.0,39,161,20150209,1427
1689,44.0,37.0,656.0,39,161,20150209,1427
1690,31.0,19.0,668.0,39,161,20150209,1427
810,0.0,0.0,668.0,39,161,20150209,1427
1694,0.0,0.0,668.0,39,161,20150209,1427
1695,0.0,668.0,0.0,39,161,20150209,1427
1695,1350.0,0.0,1350.0,39,166,20150609,1555
1694,0.0,0.0,1350.0,39,166,20150609,1555
810,0.0,0.0,1350.0,39,166,20150609,1555
1690,0.0,0.0,1350.0,39,166,20150609,1555
1689,96.0,82.0,1364.0,39,166,20150609,1555
1037,0.0,1364.0,0.0,39,166,20150609,1555
1695,731.0,0.0,731.0,68,291,20160203,0853
1037,0.0,1020.0,-289.0,68,291,20160203,0853
1695,545.0,0.0,545.0,39,175,20150609,2105
1694,0.0,0.0,545.0,39,175,20150609,2105
810,42.0,140.0,447.0,39,175,20150609,2105
1690,0.0,0.0,447.0,39,175,20150609,2105
1689,0.0,0.0,447.0,39,175,20150609,2105
1037,0.0,447.0,0.0,39,175,20150609,2105
1037,479.0,0.0,479.0,68,348,20160203,2254
1695,0.0,123.0,356.0,68,348,20160203,2254
1037,228.0,0.0,228.0,68,346,20160203,2202
1695,0.0,91.0,137.0,68,346,20160203,2202
1695,741.0,0.0,741.0,39,180,20150609,1331
1694,0.0,0.0,741.0,39,180,20150609,1331
810,0.0,0.0,741.0,39,180,20150609,1331
1690,45.0,13.0,773.0,39,180,20150609,1331
1689,50.0,34.0,789.0,39,180,20150609,1331
1037,0.0,789.0,0.0,39,180,20150609,1331
1037,315.0,0.0,315.0,68,344,20160203,2129
1695,0.0,158.0,157.0,68,344,20160203,2129
1695,173.0,0.0,173.0,39,176,20150609,2203
1694,0.0,0.0,173.0,39,176,20150609,2203
810,0.0,0.0,173.0,39,176,20150609,2203
1690,0.0,0.0,173.0,39,176,20150609,2203
1689,0.0,0.0,173.0,39,176,20150609,2203
1037,0.0,173.0,0.0,39,176,20150609,2203
1695,165.0,0.0,165.0,39,178,20150609,2149
1694,0.0,0.0,165.0,39,178,20150609,2149
810,0.0,0.0,165.0,39,178,20150609,2149
1690,0.0,0.0,165.0,39,178,20150609,2149
1689,0.0,0.0,165.0,39,178,20150609,2149
1037,0.0,165.0,0.0,39,178,20150609,2149
1037,193.0,0.0,193.0,68,342,20160203,2101
1695,0.0,178.0,15.0,68,342,20160203,2101
1037,611.0,0.0,611.0,68,340,20160203,2032
1695,0.0,213.0,398.0,68,340,20160203,2032
1037,667.0,0.0,667.0,39,167,20150209,1709
1689,50.0,42.0,675.0,39,167,20150209,1709
1690,28.0,49.0,654.0,39,167,20150209,1709
810,0.0,0.0,654.0,39,167,20150209,1709
1694,0.0,0.0,654.0,39,167,20150209,1709
1695,0.0,654.0,0.0,39,167,20150209,1709
1037,664.0,0.0,664.0,39,171,20151108,1827
1689,45.0,113.0,596.0,39,171,20151108,1827
1690,21.0,24.0,593.0,39,171,20151108,1827
810,0.0,0.0,593.0,39,171,20151108,1827
1694,0.0,0.0,593.0,39,171,20151108,1827
1695,0.0,593.0,0.0,39,171,20151108,1827
1037,406.0,0.0,406.0,68,336,20160203,1919
1695,0.0,240.0,166.0,68,336,20160203,1919
1037,175.0,0.0,175.0,68,338,20160203,1901
1695,0.0,175.0,0.0,68,338,20160203,1901
1037,1360.0,0.0,1360.0,39,159,20151108,1304
1689,71.0,118.0,1313.0,39,159,20151108,1304
1690,21.0,61.0,1273.0,39,159,20151108,1304
810,278.0,181.0,1370.0,39,159,20151108,1304
1694,0.0,0.0,1370.0,39,159,20151108,1304
1695,0.0,1370.0,0.0,39,159,20151108,1304
1037,1334.0,0.0,1334.0,39,156,20151108,1127
1689,171.0,265.0,1240.0,39,156,20151108,1127
1690,0.0,0.0,1240.0,39,156,20151108,1127
810,0.0,0.0,1240.0,39,156,20151108,1127
1694,0.0,0.0,1240.0,39,156,20151108,1127
1695,0.0,1240.0,0.0,39,156,20151108,1127
1037,1367.0,0.0,1367.0,39,161,20151108,1427
1689,108.0,112.0,1363.0,39,161,20151108,1427
1690,46.0,40.0,1369.0,39,161,20151108,1427
810,0.0,0.0,1369.0,39,161,20151108,1427
1694,0.0,0.0,1369.0,39,161,20151108,1427
1695,0.0,1369.0,0.0,39,161,20151108,1427
1037,966.0,0.0,966.0,39,174,20151108,2134
1689,11.0,274.0,703.0,39,174,20151108,2134
1690,4.0,47.0,660.0,39,174,20151108,2134
810,0.0,0.0,660.0,39,174,20151108,2134
1694,0.0,0.0,660.0,39,174,20151108,2134
1695,0.0,660.0,0.0,39,174,20151108,2134
1037,1348.0,0.0,1348.0,89,464,20151108,1226
1689,0.0,0.0,1348.0,89,464,20151108,1226
1690,0.0,0.0,1348.0,89,464,20151108,1226
810,0.0,0.0,1348.0,89,464,20151108,1226
1694,0.0,0.0,1348.0,89,464,20151108,1226
1695,0.0,0.0,1348.0,89,464,20151108,1226
1640,0.0,1348.0,0.0,89,464,20151108,1226
1037,1359.0,0.0,1359.0,89,465,20151108,1959
1689,0.0,0.0,1359.0,89,465,20151108,1959
1690,0.0,0.0,1359.0,89,465,20151108,1959
810,0.0,0.0,1359.0,89,465,20151108,1959
1694,0.0,0.0,1359.0,89,465,20151108,1959
1695,0.0,0.0,1359.0,89,465,20151108,1959
1640,0.0,1359.0,0.0,89,465,20151108,1959
1037,241.0,0.0,241.0,39,177,20151108,0634
1689,66.0,13.0,294.0,39,177,20151108,0634
1690,26.0,39.0,281.0,39,177,20151108,0634
810,0.0,0.0,281.0,39,177,20151108,0634
1694,111.0,8.0,384.0,39,177,20151108,0634
1695,0.0,384.0,0.0,39,177,20151108,0634
1695,1353.0,0.0,1353.0,39,166,20150708,1555
1694,0.0,0.0,1353.0,39,166,20150708,1555
810,0.0,0.0,1353.0,39,166,20150708,1555
1690,0.0,0.0,1353.0,39,166,20150708,1555
1689,90.0,68.0,1375.0,39,166,20150708,1555
1037,0.0,1375.0,0.0,39,166,20150708,1555
1037,1360.0,0.0,1360.0,39,163,20151108,1530
1689,136.0,243.0,1253.0,39,163,20151108,1530
1690,40.0,75.0,1218.0,39,163,20151108,1530
810,0.0,0.0,1218.0,39,163,20151108,1530
1694,170.0,17.0,1371.0,39,163,20151108,1530
1695,0.0,1371.0,0.0,39,163,20151108,1530
1695,503.0,0.0,503.0,39,182,20150609,1855
1694,6.0,56.0,453.0,39,182,20150609,1855
810,0.0,0.0,453.0,39,182,20150609,1855
1690,0.0,0.0,453.0,39,182,20150609,1855
1689,0.0,0.0,453.0,39,182,20150609,1855
1037,0.0,453.0,0.0,39,182,20150609,1855
1695,676.0,0.0,676.0,39,168,20150708,1709
1694,82.0,184.0,574.0,39,168,20150708,1709
810,0.0,0.0,574.0,39,168,20150708,1709
1690,135.0,27.0,682.0,39,168,20150708,1709
1689,0.0,0.0,682.0,39,168,20150708,1709
1037,0.0,682.0,0.0,39,168,20150708,1709
1037,199.0,0.0,199.0,68,334,20160203,1857
1695,0.0,300.0,-101.0,68,334,20160203,1857
1695,1359.0,0.0,1359.0,39,173,20150708,1938
1694,0.0,0.0,1359.0,39,173,20150708,1938
810,0.0,0.0,1359.0,39,173,20150708,1938
1690,62.0,91.0,1330.0,39,173,20150708,1938
1689,118.0,113.0,1335.0,39,173,20150708,1938
1037,0.0,1335.0,0.0,39,173,20150708,1938
1037,304.0,0.0,304.0,68,332,20160203,1817
1695,0.0,302.0,2.0,68,332,20160203,1817
1695,1367.0,0.0,1367.0,39,170,20150708,1809
1694,0.0,0.0,1367.0,39,170,20150708,1809
810,0.0,0.0,1367.0,39,170,20150708,1809
1690,0.0,0.0,1367.0,39,170,20150708,1809
1689,174.0,170.0,1371.0,39,170,20150708,1809
1037,0.0,1371.0,0.0,39,170,20150708,1809
1037,1359.0,0.0,1359.0,39,167,20151108,1709
1689,115.0,181.0,1293.0,39,167,20151108,1709
1690,14.0,51.0,1256.0,39,167,20151108,1709
810,0.0,0.0,1256.0,39,167,20151108,1709
1694,0.0,0.0,1256.0,39,167,20151108,1709
1695,0.0,1256.0,0.0,39,167,20151108,1709
1037,783.0,0.0,783.0,68,328,20160203,1709
1695,0.0,518.0,265.0,68,328,20160203,1709
1695,1355.0,0.0,1355.0,39,175,20150708,2105
1694,0.0,0.0,1355.0,39,175,20150708,2105
810,60.0,183.0,1232.0,39,175,20150708,2105
1690,0.0,0.0,1232.0,39,175,20150708,2105
1689,0.0,0.0,1232.0,39,175,20150708,2105
1037,0.0,1232.0,0.0,39,175,20150708,2105
1037,511.0,0.0,511.0,39,147,20151108,0740
1689,0.0,0.0,511.0,39,147,20151108,0740
1690,0.0,0.0,511.0,39,147,20151108,0740
810,448.0,126.0,833.0,39,147,20151108,0740
1694,0.0,0.0,833.0,39,147,20151108,0740
1695,0.0,833.0,0.0,39,147,20151108,0740
1037,282.0,0.0,282.0,68,326,20160203,1702
1695,0.0,230.0,52.0,68,326,20160203,1702
1695,1367.0,0.0,1367.0,39,154,20150310,1009
1694,0.0,0.0,1367.0,39,154,20150310,1009
810,0.0,0.0,1367.0,39,154,20150310,1009
1690,0.0,0.0,1367.0,39,154,20150310,1009
1689,0.0,0.0,1367.0,39,154,20150310,1009
1037,0.0,1367.0,0.0,39,154,20150310,1009
1695,674.0,0.0,674.0,39,152,20150310,0912
1694,0.0,0.0,674.0,39,152,20150310,0912
810,0.0,0.0,674.0,39,152,20150310,0912
1690,0.0,0.0,674.0,39,152,20150310,0912
1689,0.0,0.0,674.0,39,152,20150310,0912
1037,0.0,674.0,0.0,39,152,20150310,0912
1695,1368.0,0.0,1368.0,39,158,20150310,1230
1694,0.0,0.0,1368.0,39,158,20150310,1230
810,280.0,297.0,1351.0,39,158,20150310,1230
1690,140.0,108.0,1383.0,39,158,20150310,1230
1689,92.0,89.0,1386.0,39,158,20150310,1230
1037,0.0,1386.0,0.0,39,158,20150310,1230
1037,1340.0,0.0,1340.0,39,151,20151108,0910
1689,158.0,281.0,1217.0,39,151,20151108,0910
1690,96.0,148.0,1165.0,39,151,20151108,0910
810,0.0,0.0,1165.0,39,151,20151108,0910
1694,175.0,30.0,1310.0,39,151,20151108,0910
1695,0.0,1310.0,0.0,39,151,20151108,0910
1695,688.0,0.0,688.0,39,162,20150310,1400
1694,0.0,0.0,688.0,39,162,20150310,1400
810,94.0,98.0,684.0,39,162,20150310,1400
1690,48.0,39.0,693.0,39,162,20150310,1400
1689,19.0,19.0,693.0,39,162,20150310,1400
1037,0.0,693.0,0.0,39,162,20150310,1400
1695,691.0,0.0,691.0,39,160,20150310,1341
1694,0.0,0.0,691.0,39,160,20150310,1341
810,0.0,0.0,691.0,39,160,20150310,1341
1690,37.0,36.0,692.0,39,160,20150310,1341
1689,41.0,35.0,698.0,39,160,20150310,1341
1037,0.0,698.0,0.0,39,160,20150310,1341
1695,690.0,0.0,690.0,39,157,20150310,1207
1694,0.0,0.0,690.0,39,157,20150310,1207
810,0.0,0.0,690.0,39,157,20150310,1207
1690,0.0,0.0,690.0,39,157,20150310,1207
1689,0.0,0.0,690.0,39,157,20150310,1207
1037,0.0,690.0,0.0,39,157,20150310,1207
1037,294.0,0.0,294.0,68,324,20160203,1538
1695,0.0,294.0,0.0,68,324,20160203,1538
1695,682.0,0.0,682.0,39,168,20150310,1709
1694,81.0,88.0,675.0,39,168,20150310,1709
810,0.0,0.0,675.0,39,168,20150310,1709
1690,0.0,0.0,675.0,39,168,20150310,1709
1689,39.0,24.0,690.0,39,168,20150310,1709
1037,0.0,690.0,0.0,39,168,20150310,1709
1695,689.0,0.0,689.0,39,166,20150310,1555
1694,0.0,0.0,689.0,39,166,20150310,1555
810,0.0,0.0,689.0,39,166,20150310,1555
1690,0.0,0.0,689.0,39,166,20150310,1555
1689,99.0,95.0,693.0,39,166,20150310,1555
1037,0.0,693.0,0.0,39,166,20150310,1555
1695,1349.0,0.0,1349.0,39,154,20150708,1009
1694,0.0,0.0,1349.0,39,154,20150708,1009
810,0.0,0.0,1349.0,39,154,20150708,1009
1690,0.0,0.0,1349.0,39,154,20150708,1009
1689,0.0,0.0,1349.0,39,154,20150708,1009
1037,0.0,1349.0,0.0,39,154,20150708,1009
1695,675.0,0.0,675.0,39,157,20150708,1207
1694,0.0,0.0,675.0,39,157,20150708,1207
810,0.0,0.0,675.0,39,157,20150708,1207
1690,0.0,0.0,675.0,39,157,20150708,1207
1689,0.0,0.0,675.0,39,157,20150708,1207
1037,0.0,675.0,0.0,39,157,20150708,1207
1695,1345.0,0.0,1345.0,39,158,20150708,1230
1694,0.0,0.0,1345.0,39,158,20150708,1230
810,185.0,250.0,1280.0,39,158,20150708,1230
1690,115.0,87.0,1308.0,39,158,20150708,1230
1689,231.0,163.0,1376.0,39,158,20150708,1230
1037,0.0,1376.0,0.0,39,158,20150708,1230
1695,1381.0,0.0,1381.0,39,170,20150310,1809
1694,0.0,0.0,1381.0,39,170,20150310,1809
810,0.0,0.0,1381.0,39,170,20150310,1809
1690,0.0,0.0,1381.0,39,170,20150310,1809
1689,100.0,96.0,1385.0,39,170,20150310,1809
1037,0.0,1385.0,0.0,39,170,20150310,1809
1037,929.0,0.0,929.0,68,320,20160203,1545
1695,0.0,399.0,530.0,68,320,20160203,1545
1037,474.0,0.0,474.0,68,322,20160203,1501
1695,0.0,474.0,0.0,68,322,20160203,1501
1695,1368.0,0.0,1368.0,39,162,20150708,1400
1694,0.0,0.0,1368.0,39,162,20150708,1400
810,120.0,155.0,1333.0,39,162,20150708,1400
1690,94.0,67.0,1360.0,39,162,20150708,1400
1689,129.0,115.0,1374.0,39,162,20150708,1400
1037,0.0,1374.0,0.0,39,162,20150708,1400
1695,688.0,0.0,688.0,39,173,20150310,1938
