zdid,lxid,ysfsbm,zdmc,station_code,station_telecode,station_shortname
站点id,,,站点名称,站点code,站点电报码,
3770,1,1,三井子,55947,OJT,三
3771,1,1,弓棚子,55949,GPT,弓
3772,1,1,扶余西,55951,FXT,扶
3773,1,1,五家户,56054,WOT,五
3774,1,1,平台,56057,PVT,平
3775,1,1,平安镇,56060,PZT,平
3776,1,1,镇西,56066,ZVT,镇
3777,1,1,葛根庙,56069,GGT,葛
3778,1,1,卫东,56072,WVT,卫
3779,1,1,宁家,56075,NVT,宁
3780,1,1,乌兰浩特,56081,WWT,乌
3781,1,1,贾家街,56090,JYT,贾
3782,1,1,湖南,56093,HNT,湖
3783,1,1,归流河,56096,GHT,归
3784,1,1,哈拉黑,56102,HET,哈
3785,1,1,宝门乡,56105,BOT,宝
3786,1,1,忙罕屯,56109,MAT,忙
3787,1,1,大石寨,56111,RZT,大
3788,1,1,猛鹫山,56114,MOT,猛
3789,1,1,德伯斯,56117,RDT,德
3790,1,1,景阳屯,56120,JTT,景
3791,1,1,索伦,56123,SNT,索
3792,1,1,丰林,56132,FLT,丰
3793,1,1,白海,56135,BIT,白
3794,1,1,金银沟,56141,JOT,金
3795,1,1,明水河,56144,MUT,明
3796,1,1,西口,56147,XKT,西
3797,1,1,五叉沟,56156,WCT,五
3798,1,1,牛汾台,56159,NRT,牛
3799,1,1,白狼,56165,BAT,白
3800,1,1,南兴安,56168,NIT,南
3801,1,1,北兴安,56171,BNT,北
3802,1,1,阿尔山,56174,ART,阿
3803,1,1,老伊尔施,56193,IIT,老
3804,1,1,伊尔施,56195,YET,伊
3805,1,1,双阳,56236,OYT,双
3806,1,1,泉沟,56336,QGD,泉
3807,1,1,八面城,56342,BMD,八
3808,1,1,曲家店,56345,QND,曲
3809,1,1,三江口,56357,SKD,三
3810,1,1,金宝屯,56360,JBD,金
3811,1,1,山场屯,56387,SCD,山
3812,1,1,大土山,56390,DTD,大
3813,1,1,卧虎屯,56393,WOD,卧
3814,1,1,堡石图,56402,PSD,堡
3815,1,1,茂林,56408,MLD,茂
3816,1,1,保康,56414,BKD,保
3817,1,1,金山,56417,JND,金
3818,1,1,丰库,56420,FKD,丰
3819,1,1,满汉营,56423,MYD,满
3820,1,1,于海屯,56447,YBT,于
3821,1,1,三宝屯,56450,SVT,三
3822,1,1,佟家店,56459,TDT,佟
3823,1,1,开通,56462,KTT,开
3824,1,1,胡家店,56465,HDT,胡
3825,1,1,二龙山,56471,RIT,二
3826,1,1,四合屯,56477,OHT,四
3827,1,1,黑水,56480,HOT,黑
3828,1,1,南洮南,56483,NOT,南
3829,1,1,洮南,56486,TVT,洮
3830,1,1,大仙,56495,RXT,大
3831,1,1,阳山,56501,YIT,阳
3832,1,1,镇赉,56537,ZLT,镇
3833,1,1,坦途,56555,TTT,坦
3834,1,1,街基,56561,JJT,街
3835,1,1,泰来,56564,TLX,泰
3836,1,1,乌兰昭,56573,WZX,乌
3837,1,1,克利,56576,KLX,克
3838,1,1,平洋,56582,PYX,平
3839,1,1,江桥,56591,JQX,江
3840,1,1,大兴,56594,DXX,大
3841,1,1,汤池,56606,TCX,汤
3842,1,1,三间房,56615,SFX,三
3843,1,1,通辽北,57029,TED,通
3844,1,1,昆都庙,57032,KDD,昆
3845,1,1,双泡子,57035,OPD,双
3846,1,1,花吐古拉,57047,HOD,广
3847,1,1,舍伯吐,57053,OBD,舍
3848,1,1,前十家,57056,QVD,前
3849,1,1,珠日河牧场,57062,ZRD,珠
3850,1,1,毛告吐,57065,MOD,毛
3851,1,1,莫莫营子,57066,MMD,莫
3852,1,1,道老杜,57068,DED,道
3853,1,1,四合台,57071,OTD,四
3854,1,1,扎鲁特,57074,ZLD,扎
3855,1,1,塔力根土,57077,TOD,塔
3856,1,1,石灰窑,57083,OOD,石
3857,1,1,布敦化,57089,BFD,布
3858,1,1,白音胡硕,57092,BCD,白
3859,1,1,新艾里,57116,XVD,新
3860,1,1,双山屯,57117,SPD,双
3861,1,1,杜尔基,57119,RRD,杜
3862,1,1,乌兰中,57122,WZD,乌
3863,1,1,乌斯台,57125,WID,乌
3864,1,1,车家营子,57128,CRD,车
3865,1,1,吐列毛杜,57131,TMD,吐
3866,1,1,好力套高,57134,VGD,好
3867,1,1,西哲里木,57137,XRD,西
3868,1,1,莺歌,57140,YOD,莺
3869,1,1,燕舞,57143,YRD,燕
3870,1,1,哈日努拉,57149,HRD,哈
3871,1,1,白云,57150,BVD,白
3872,1,1,云端,57152,YND,云
3873,1,1,珠斯花,57155,ZHD,珠
3874,1,1,霍林郭勒,57173,HWD,霍
3875,1,1,霍林河,57179,HND,霍
3876,1,1,哈尔滨北,57301,HTB,哈
3877,1,1,齐齐哈尔南,57303,QNB,齐
3878,1,1,忠工屯,57914,ZOX,忠
3879,1,1,石门子,57926,SZX,石
3880,1,1,新绰源,57944,XRX,新
3881,1,1,塔尔气,57959,TVX,塔
3882,1,1,汇流河,58199,HUX,汇
3883,1,1,牧原,58211,MYX,牧
3884,1,1,煤田,58217,MTX,煤
3885,1,1,乌尔旗汗,58220,WHX,乌
3886,1,1,岩山,58247,YNX,岩
3887,1,1,原林,58256,YWX,原
3888,1,1,库都尔,58265,KDX,库
3889,1,1,新帐房,58274,XZX,新
3890,1,1,岭南,58277,LWX,岭
3891,1,1,岭北,58283,LBX,岭
3892,1,1,图里河,58289,TEX,图
3893,1,1,伊图里河,58298,YEX,伊
3894,1,1,哈达,58319,HVX,哈
3895,1,1,根河,58325,GEX,根
3896,1,1,朝中,58340,CZX,朝
3897,1,1,朝原,58343,CYX,朝
3898,1,1,静岭,58346,JLX,静
3899,1,1,金林,58352,JNX,金
3900,1,1,金河,58361,JHX,金
3901,1,1,牛耳河,58391,NRX,牛
3902,1,1,阿龙山,58397,ASX,阿
3903,1,1,阿乌尼,58415,AWX,阿
3904,1,1,满归,58421,MHX,满
3905,1,1,大其拉哈,58454,DQX,大
3906,1,1,喀喇其,58463,KQX,喀
3907,1,1,克一河,58475,KHX,克
3908,1,1,索图罕,58487,SHX,索
3909,1,1,甘河,58490,GAX,甘
3910,1,1,吉文,58514,JWX,吉
3911,1,1,阿里河,58532,AHX,阿
3912,1,1,得耳布尔,58577,DRX,得
3913,1,1,莫尔道嘎,58595,MRX,莫
3914,1,1,小榆树,58745,XSX,小
3915,1,1,二道湾,58748,RDX,二
3916,1,1,青水山,58751,VSX,青
3917,1,1,团结,58754,TIX,团
3918,1,1,拉哈,58757,LHX,拉
3919,1,1,光明,58760,GMX,光
3920,1,1,六合镇,58763,LEX,六
3921,1,1,八方,58764,BAX,八
3922,1,1,讷河,58769,NHX,讷
3923,1,1,恒地营,58781,VVX,恒
3924,1,1,老莱,58784,LAX,老
3925,1,1,伊拉哈,58796,YLX,伊
3926,1,1,九三,58799,SSX,九
3927,1,1,弯道,58800,WDX,弯
3928,1,1,鹤山,58808,HSX,鹤
3929,1,1,新高峰,58811,XGX,新
3930,1,1,新彦,58814,EYX,新
3931,1,1,嫩江,58817,NGX,嫩
3932,1,1,哈达阳,58838,HYX,哈
3933,1,1,哈力图,58841,HFX,哈
3934,1,1,小黑山,58844,XIX,小
3935,1,1,红彦,58850,VIX,红
3936,1,1,达拉滨,58859,DFX,达
3937,1,1,大杨树东,58865,RYX,大
3938,1,1,大杨树,58868,DUX,大
3939,1,1,春亭阁,58877,CGX,春
3940,1,1,乌鲁布铁,58883,WBX,乌
3941,1,1,朝阳村,58889,CUX,朝
3942,1,1,讷尔克气,58895,NKX,讷
3943,1,1,白桦排,58901,BPX,白
3944,1,1,加南,58904,JAX,加
3945,1,1,加格达奇,58910,JGX,加
3946,1,1,松树林,58931,SXX,松
3947,1,1,小扬气,58946,XYX,小
3948,1,1,古源,58952,GUX,古
3949,1,1,大扬气,58958,DKX,大
3950,1,1,劲松,58961,JOX,劲
3951,1,1,新天,58970,XXX,新
3952,1,1,太阳沟,58979,TYX,太
3953,1,1,塔源,58988,TWX,塔
3954,1,1,林海,58991,LXX,林
3955,1,1,新林,59015,XPX,新
3956,1,1,大乌苏,59021,DWX,大
3957,1,1,碧州,59030,BOX,碧
3958,1,1,翠岗,59036,CIX,翠
3959,1,1,塔尔根,59048,TRX,塔
3960,1,1,塔河,59054,TXX,塔
3961,1,1,绣峰,59084,XFX,绣
3962,1,1,瓦拉干,59090,WVX,瓦
3963,1,1,盘古,59117,PGX,盘
3964,1,1,聂河,59126,NIX,聂
3965,1,1,阿木尔,59138,JTX,阿
3966,1,1,图强,59144,TQX,图
3967,1,1,漠河,59150,MVX,漠
3968,1,1,古莲,59153,GRX,古
3969,1,1,翠峰,59225,CFX,翠
3970,1,1,宏图,59249,VTX,宏
3971,1,1,呼源,59267,VYX,呼
3972,1,1,呼中,59288,VZX,呼
3973,1,1,碧水,59294,BUX,碧
3974,1,1,高头,59537,GOX,高
3975,1,1,冯屯,59540,FTX,冯
3976,1,1,塔哈,59552,THX,塔
3977,1,1,群力,59555,QIX,群
3978,1,1,中和,59561,ZHX,中
3979,1,1,哈川,59564,HCX,哈
3980,1,1,富裕,59567,FYX,富
3981,1,1,树林,59579,SLX,树
3982,1,1,富海,59585,FHX,富
3983,1,1,依安,59597,YAX,依
3984,1,1,古城,59624,GCB,古
3985,1,1,克山,59630,KSB,克
3986,1,1,克东,59642,KOB,克
3987,1,1,二井,59681,EJA,二
3988,1,1,二龙山屯,59687,ELA,二
3989,1,1,五大连池,59693,WRB,五
3990,1,1,龙镇,59696,LZA,龙
3991,1,1,龙门河,59717,MHA,龙
3992,1,1,辰清,59720,CQB,辰
3993,1,1,孙吴,59726,SKB,孙
3994,1,1,西岗子,59732,NBB,西
3995,1,1,锦河,59735,JHB,锦
3996,1,1,黑河,59738,HJB,黑
3997,1,1,哈尔滨东,60002,VBB,哈
3998,1,1,兴福,60176,XEB,兴
3999,1,1,东津,60182,DKB,东
4000,1,1,全胜,60191,QVB,全
4001,1,1,龙船,60194,LCB,龙
4002,1,1,庆安,60200,QAB,庆
4003,1,1,高老,60209,GOB,高
4004,1,1,双丰,60215,OFB,双
4005,1,1,王杨,60221,WYB,王
4006,1,1,铁力,60227,TLB,铁
4007,1,1,桃山,60239,TAB,桃
4008,1,1,石长,60248,OCB,石
4009,1,1,神树,60254,SWB,神
4010,1,1,圣浪,60278,OVB,圣
4011,1,1,界山,60287,JSB,界
4012,1,1,小白,60293,XBB,小
4013,1,1,朗乡,60302,LXB,朗
4014,1,1,带岭,60317,DLB,带
4015,1,1,松青,60326,OBB,松
4016,1,1,南岔,60335,NCB,南
4017,1,1,绿潭,60359,LTB,绿
4018,1,1,晨明,60371,CMB,晨
4019,1,1,威岭,60377,WNB,威
4020,1,1,浩良河,60392,HHB,浩
4021,1,1,香兰,60401,XNB,香
4022,1,1,汤原,60413,TYB,汤
4023,1,1,望江,60431,WJB,望
4024,1,1,兴莲,60443,XGB,兴
4025,1,1,莲江口,60446,LHB,莲
4026,1,1,佳木斯,60452,JMB,佳
4027,1,1,柳树,60509,LOB,柳
4028,1,1,金山屯,60530,JTB,金
4029,1,1,西林,60536,XYB,西
4030,1,1,苔青,60551,TQB,苔
4031,1,1,美溪,60557,MEB,美
4032,1,1,伊春,60566,YCB,伊
4033,1,1,双子河,60590,SEB,双
4034,1,1,友好,60593,YOB,友
4035,1,1,红山,60599,VSB,红
4036,1,1,五营,60611,WWB,五
4037,1,1,红星,60638,VXB,红
4038,1,1,新青,60644,XQB,新
4039,1,1,汤旺河,60653,THB,汤
4040,1,1,乌伊岭,60662,WPB,乌
4041,1,1,半截河,60728,BHB,半
4042,1,1,鹤立,60734,HOB,鹤
4043,1,1,新华,60737,XHB,新
4044,1,1,峻德,60740,JDB,峻
4045,1,1,鹤岗,60752,HGB,鹤
4046,1,1,宝泉岭,60776,BQB,宝
4047,1,1,鹤北,60779,HMB,鹤
4048,1,1,永胜,60812,YVB,永
4049,1,1,四马架,60821,SMB,四
4050,1,1,太平镇,60824,TEB,太
4051,1,1,丰乐镇,60827,FZB,丰
4052,1,1,笔架山,60830,BSB,笔
4053,1,1,福利屯,60836,FTB,福
4054,1,1,双鸭山,60845,SSB,双
4055,1,1,升昌,60884,OEB,升
4056,1,1,红兴隆,60890,VHB,红
4057,1,1,新友谊,60896,EYB,新
4058,1,1,九营,60905,JYB,九
4059,1,1,富锦,60923,FIB,富
4060,1,1,向阳川,60950,ECB,向
4061,1,1,建三江,60962,JIB,建
4062,1,1,换新天,60968,VTB,换
4063,1,1,前进镇,60971,QEB,前
4064,1,1,洪河,60974,HPB,洪
4065,1,1,前锋,60977,QFB,前
4066,1,1,东二道河,60980,DRB,东
4067,1,1,寒葱沟,60983,HKB,寒
4068,1,1,抚远,60989,FYB,抚
4069,1,1,双柳,61080,SLB,双
4070,1,1,宝清,61083,BUB,宝
4071,1,1,富江镇,61241,FJB,富
4072,1,1,桦林,61253,HIB,桦
4073,1,1,柴河,61256,CHB,柴
4074,1,1,五林,61262,WLB,五
4075,1,1,朱家沟,61265,ZUB,朱
4076,1,1,宝林,61274,BNB,宝
4077,1,1,楚山,61280,CSB,楚
4078,1,1,向阳,61283,XDB,向
4079,1,1,林口,61289,LKB,林
4080,1,1,古城镇,61310,GZB,古
4081,1,1,亚河,61316,YHB,亚
4082,1,1,青山,61322,QSB,青
4083,1,1,虎山,61328,HVB,虎
4084,1,1,佛岭,61331,FLB,佛
4085,1,1,通天屯,61334,TTB,通
4086,1,1,勃利,61337,BLB,勃
4087,1,1,杏树,61361,XSB,杏
4088,1,1,倭肯,61364,WQB,倭
4089,1,1,阎家,61370,YIB,阎
4090,1,1,桦南,61376,HNB,桦
4091,1,1,八虎力,61379,BIB,八
4092,1,1,孟家岗,61382,MGB,孟
4093,1,1,申家店,61388,ODB,申
4094,1,1,长发屯,61400,CFB,长
4095,1,1,东佳木斯,61403,DMB,东
4096,1,1,互助,61424,HCB,互
4097,1,1,七台河,61433,QTB,七
4098,1,1,杨木,61520,YMB,杨
4099,1,1,奎山,61526,KAB,奎
4100,1,1,西麻山,61529,XMB,西
4101,1,1,麻山,61532,MAB,麻
4102,1,1,青龙,61538,QIB,青
4103,1,1,兰岭,61544,ULB,兰
4104,1,1,滴道,61550,DDB,滴
4105,1,1,鸡西,61574,JXB,鸡
4106,1,1,鸡东,61586,JOB,鸡
4107,1,1,东海,61595,DHB,东
4108,1,1,永安乡,61601,YNB,永
4109,1,1,黑台,61607,HQB,黑
4110,1,1,连珠山,61613,LIB,连
4111,1,1,密山西,61619,MXB,密
4112,1,1,密山,61622,MSB,密
4113,1,1,裴德,61643,PDB,裴
4114,1,1,兴凯,61649,EKB,兴
4115,1,1,杨岗,61655,YRB,杨
4116,1,1,凯北,61658,KBB,凯
4117,1,1,卫星,61661,WVB,卫
4118,1,1,虎林,61682,VLB,虎
4119,1,1,迎春,61715,YYB,迎
4120,1,1,东方红,61727,DFB,东
4121,1,1,八面通,61766,BMB,八
4122,1,1,梨树镇,61775,LSB,梨
4123,1,1,石磷,61778,SPB,石
4124,1,1,柳毛,61784,LEB,柳
4125,1,1,亚布力南,62255,YWB,亚
4126,1,1,长汀镇,62324,CDB,长
4127,1,1,石岘,62495,SXL,石
4128,1,1,汪清,62513,WQL,汪
4129,1,1,大兴沟,62525,DXL,大
4130,1,1,庙岭,62528,MLL,庙
4131,1,1,天桥岭,62534,TQL,安
4132,1,1,石头河,62540,SVL,石
4133,1,1,春阳,62543,CAL,春
4134,1,1,老松岭,62549,LKL,老
4135,1,1,鹿道,62552,LDL,鹿
4136,1,1,斗沟子,62555,DGB,斗
4137,1,1,马莲河,62558,MHB,马
4138,1,1,东京城,62564,DJB,东
4139,1,1,石头,62570,OTB,石
4140,1,1,兰岗,62576,LNB,兰
4141,1,1,宁安,62579,NAB,宁
4142,1,1,温春,62582,WDB,温
4143,1,1,海浪,62594,HAB,海
4144,1,1,卡路屯,62597,KLB,卡
4145,1,1,东门,62665,DNB,东
4146,1,1,孙家,62666,SUB,孙
4147,1,1,平房,62678,PFB,平
4148,1,1,周家,62684,ZOB,周
4149,1,1,牛家,62690,NJB,牛
4150,1,1,拉林,62696,LAB,拉
4151,1,1,背荫河,62699,BYB,背
4152,1,1,安家,62705,AJB,安
4153,1,1,五常,62711,WCB,五
4154,1,1,杜家,62732,DJL,杜
4155,1,1,山河屯,62735,SHL,山
4156,1,1,平安,62738,PAL,平
4157,1,1,棋盘,62828,QPL,棋
4158,1,1,金珠,62858,JVL,金
4159,1,1,亚复,62861,YRL,亚
4160,1,1,大口钦,62867,DKL,大
4161,1,1,前窑,62870,QVL,前
4162,1,1,丰广,62876,FGL,丰
4163,1,1,吉舒,62882,JSL,吉
4164,1,1,东富,62888,DUL,东
4165,1,1,蛟河西,63065,JOL,蛟
4166,1,1,威虎岭北,63068,WBL,威
4167,1,1,大石头南,63071,DAL,大
4168,1,1,安图西,63074,AXL,安
4169,1,1,延吉西,63077,YXL,延
4170,1,1,珲春,63083,HUL,珲
4171,1,1,大西,63263,DXB,大
4172,1,1,图们北,63344,QSL,图
4173,1,1,龙井,63419,LJL,龙
4174,1,1,八家子,63485,BZL,八
4175,1,1,和龙,63494,HLL,和
4176,1,1,松江镇,63551,OZL,松
4177,1,1,荒沟西,63554,HGL,荒
4178,1,1,枕头峰,63557,ZTL,枕
4179,1,1,十里坪,63560,SKL,十
4180,1,1,五龙背东,63605,WMT,五
4181,1,1,凤城东,63608,FDT,凤
4182,1,1,通远堡西,63611,TST,通
4183,1,1,南芬北,63614,NUT,南
4184,1,1,本溪新城,63617,BVT,本
4185,1,1,沈阳南,63623,SOT,沈
4186,1,1,光辉,63935,GHL,光
4187,1,1,板杖子,63938,BCL,板
4188,1,1,辉南,63941,HNL,辉
4189,1,1,杉松岗,63947,SBL,杉
4190,1,1,伊通,64201,YTL,伊
4191,1,1,建安,64203,JUL,建
4192,1,1,谢家,64385,XJL,谢
4193,1,1,柳河,64388,LNL,柳
4194,1,1,郑家堡,64391,ZPL,郑
4195,1,1,驼腰岭,64394,TIL,驼
4196,1,1,五道沟,64397,WDL,五
4197,1,1,大泉眼,64400,IOL,大
4198,1,1,三源浦,64403,SYL,三
4199,1,1,通沟,64409,TOL,通
4200,1,1,干沟,64412,GGL,干
4201,1,1,二密河,64415,RML,二
4202,1,1,通化,64418,THL,通
4203,1,1,通化县,64420,TXL,通
4204,1,1,古城子,64424,GFT,古
4205,1,1,桓龙湖,64426,HKT,桓
4206,1,1,五女山,64428,WET,五
4207,1,1,大雅河,64430,DDT,大
4208,1,1,雅河,64431,YLT,雅
4209,1,1,天桥沟,64432,VGT,天
4210,1,1,东通化,64439,DTL,东
4211,1,1,水洞,64448,SIL,水
4212,1,1,鸭园,64451,YYL,鸭
4213,1,1,铁厂,64454,TCL,铁
4214,1,1,万隆,64457,WLL,万
4215,1,1,果松,64460,GSL,果
4216,1,1,石湖,64463,SPL,石
4217,1,1,老岭,64466,LRL,老
4218,1,1,双安屯,64469,STL,双
4219,1,1,黄柏,64472,HBL,黄
4220,1,1,西阳岔,64475,XIL,西
4221,1,1,阳岔,64478,YAL,阳
4222,1,1,集安,64481,JAL,集
4223,1,1,菇园,64544,GYL,菇
4224,1,1,道清,64547,DML,道
4225,1,1,老营,64550,LXL,老
4226,1,1,白山市,64556,HJL,白
4227,1,1,石人,64577,SRL,石
4228,1,1,林子头,64580,LIL,林
4229,1,1,遥林,64583,YLL,遥
4230,1,1,松岭,64586,SWL,松
4231,1,1,三队,64592,SAL,三
4232,1,1,花山,64595,HML,花
4233,1,1,临江,64598,LQL,临
4234,1,1,靖宇,64606,JYL,靖
4235,1,1,三道湖,64608,SDL,三
4236,1,1,抚松,64610,FSL,抚
4237,1,1,大栗子,64622,DLL,大
4238,1,1,咋子,64652,ZAL,咋
4239,1,1,江源,64658,SZL,江
4240,1,1,大东,64664,DDL,大
4241,1,1,枫叶岭,64667,FYL,枫
4242,1,1,湾沟,64670,WGL,湾
4243,1,1,平川,64673,PCL,平
4244,1,1,青沟子,64697,QOL,青
4245,1,1,松树镇,64700,SSL,松
4246,1,1,氡泉,64723,DOL,氡
4247,1,1,仙人桥,64730,XRL,仙
4248,1,1,黄泥崴子,64733,HQL,黄
4249,1,1,小山,64739,XSL,小
4250,1,1,松江河,64742,SJL,松
4251,1,1,板石河,64745,BNL,板
4252,1,1,柳毛沟,64748,UML,柳
4253,1,1,泉阳,64751,QYL,泉
4254,1,1,北岗,64772,BGL,北
4255,1,1,影壁山,64775,YBA,影
4256,1,1,砬子河,64778,LVL,砬
4257,1,1,露水河,64781,LUL,露
4258,1,1,二岔,64783,ECL,二
4259,1,1,火炬沟,64787,HKL,火
4260,1,1,白河,64790,BEL,白
4261,1,1,盐池,65300,YKJ,盐
4262,1,1,灵武,65315,LNJ,灵
4263,1,1,湘潭北,65660,EDQ,湘
4264,1,1,新化南,65672,EJQ,新
4265,1,1,芷江,65681,ZPQ,芷
4266,1,1,南曹,65701,NEF,南
4267,1,1,孟庄,65703,MZF,孟
4268,1,1,新郑机场,65705,EZF,新
4269,1,1,宋城路,65761,SFF,宋
4270,1,1,运粮河,65764,YEF,运
4271,1,1,绿博园,65767,LCF,绿
4272,1,1,贾鲁河,65770,JLF,贾
4273,1,1,李朗所,65861,AVQ,李
4274,1,1,深圳坪山,65862,IFQ,深
4275,1,1,惠州南,65864,KNQ,惠
4276,1,1,惠东,65866,KDQ,惠
4277,1,1,鲘门,65868,KMQ,鲘
4278,1,1,汕尾,65870,OGQ,汕
4279,1,1,陆丰,65872,LLQ,陆
4280,1,1,葵潭,65874,KTQ,葵
4281,1,1,普宁,65876,PEQ,普
4282,1,1,潮阳,65878,CNQ,潮
4283,1,1,潮汕,65880,CBQ,潮
4284,1,1,饶平,65882,RVQ,饶
4285,1,1,诏安,65884,ZDS,诏
4286,1,1,云霄,65886,YBS,云
4287,1,1,漳浦,65888,ZCS,漳
4288,1,1,福田,65891,NZQ,福
4289,1,1,古镇,66400,GNQ,古
4290,1,1,江海,66403,JNQ,江
4291,1,1,江门,66406,JWQ,江
4292,1,1,礼乐,66409,UEQ,礼
4293,1,1,新会,66412,EFQ,新
4294,1,1,阿达日格,66678,ARC,阿
4295,1,1,宝拉格,66679,BQC,宝
4296,1,1,草六格尔,66681,CRC,草
4297,1,1,石门村,66690,SMC,石
4298,1,1,刘伟壕,66691,LWC,刘
4299,1,1,厂汗,66692,CHC,厂
4300,1,1,乌兰胡同,66693,WUC,乌
4301,1,1,忽吉图,66694,HEC,忽
4302,1,1,生芝渠,88901,SIY,生
4303,1,1,襄河,90000,XXB,襄
4304,1,1,钦州东,90122,QDZ,钦
4305,1,1,潮水,91008,CUB,潮
4306,1,1,双龙山,99072,OIB,双
4307,1,1,苹果园,99983,PGP,苹
4308,1,1,诸往,99989,ZPK,诸
4309,1,1,乳山,99990,ROK,乳
4310,1,1,下初,99991,XFK,下
4311,1,1,文登,99992,WBK,文
4312,1,1,威海,99993,WKK,威
2929,1,1,赛乌苏,13067,SWC,赛
2930,1,1,西里,13070,XIC,西
2931,1,1,二连,13073,RLC,二
2932,1,1,头道井,13109,TJC,头
2933,1,1,呼吉尔,13115,HRC,呼
2934,1,1,乌日根塔拉,13118,WRC,乌
2935,1,1,查干诺尔,13121,CGC,查
2936,1,1,三介海子,13134,SPC,三
2937,1,1,商都,13136,SXC,商
2938,1,1,三营图,13138,QIC,三
2939,1,1,二道沟,13140,RGC,二
2940,1,1,化德,13142,HGC,化
2941,1,1,白音特拉,13144,BRC,白
2942,1,1,保健,13146,BPC,保
2943,1,1,达盖,13148,DAC,达
2944,1,1,兴和,13150,XBC,兴
2945,1,1,星耀,13152,XDC,星
2946,1,1,朝格温多尔,13154,CWC,朝
2947,1,1,正镶白旗,13156,ZXC,正
2948,1,1,西胡尔清,13158,XRC,西
2949,1,1,道仑郭勒,13160,DEC,道
2950,1,1,查干芒和,13162,CMC,查
2951,1,1,牙拉盖图,13164,YTC,牙
2952,1,1,桑根达来,13166,OGC,桑
2953,1,1,贺日斯台,13168,HMC,贺
2954,1,1,伊和恩格拉,13170,YNC,伊
2955,1,1,公主埂,13172,GZC,公
2956,1,1,好鲁库,13174,HKC,好
2957,1,1,汗苏鲁,13176,HQC,汗
2958,1,1,马架子,13178,MBC,马
2959,1,1,经棚,13180,JPC,经
2960,1,1,下坑子,13182,XKC,下
2961,1,1,上店,13184,ODC,上
2962,1,1,六地沟,13186,LGC,六
2963,1,1,嘎拉德斯汰,13188,GLC,嘎
2964,1,1,宇宙地,13190,YZC,宇
2965,1,1,林西,13192,LXC,林
2966,1,1,温都和硕,13194,WDC,温
2967,1,1,平顶庙,13196,PDC,平
2968,1,1,大板,13198,DBC,大
2969,1,1,宝木吐,13200,BMC,宝
2970,1,1,古鲁满汗,13202,GHC,古
2971,1,1,查干哈达,13204,CDC,查
2972,1,1,达日其嘎,13206,DQC,达
2973,1,1,林东,13208,LRC,林
2974,1,1,衙门庙,13210,YMC,衙
2975,1,1,刁家段,13212,DDC,刁
2976,1,1,查布嘎,13214,CBC,查
2977,1,1,福兴地,13216,FXC,福
2978,1,1,道德,13218,DCC,道
2979,1,1,沙日乃,13220,ORC,沙
2980,1,1,准沙日乌苏,13222,ZSC,准
2981,1,1,开鲁,13224,KLC,开
2982,1,1,金家店,13226,JJC,金
2983,1,1,福巨,13228,FJC,福
2984,1,1,哲里木,13230,ZLC,哲
2985,1,1,乌日图,13235,WTC,乌
2986,1,1,白音库伦,13236,BUC,白
2987,1,1,灰腾梁,13237,HUC,灰
2988,1,1,锡林浩特,13238,XTC,锡
2989,1,1,锡林浩特北,13261,XGC,锡
2990,1,1,海彦呼都格,13263,KOC,海
2991,1,1,扎布其尔,13271,ZBC,扎
2992,1,1,格勒森德,13273,GIC,格
2993,1,1,西乌旗,13277,XWC,西
2994,1,1,白音华南,13283,FNC,白
2995,1,1,宝日格,13293,FQC,宝
2996,1,1,苏吉达巴,13297,OBC,苏
2997,1,1,三家店,13394,ODP,三
2998,1,1,斜河涧,13415,EEP,斜
2999,1,1,落坡岭,13418,LPP,落
3000,1,1,雁翅,13430,YAP,雁
3001,1,1,珠窝,13439,ZOP,珠
3002,1,1,沿河城,13445,YHP,沿
3003,1,1,幽州,13448,YZP,幽
3004,1,1,旧庄窝,13451,JVP,旧
3005,1,1,官厅,13457,GTP,官
3006,1,1,官厅西,13458,KEP,官
3007,1,1,二道沙河,15128,RDC,二
3008,1,1,石拐,15146,SGC,石
3009,1,1,新贤城,15188,XCC,新
3010,1,1,包头北,15203,BBC,包
3011,1,1,昆独仑召,15230,KDC,昆
3012,1,1,瓦窑坝,15231,WCC,瓦
3013,1,1,桃儿湾,15242,TWC,桃
3014,1,1,明安,15245,MAC,明
3015,1,1,营盘湾,15251,YPC,营
3016,1,1,高家村,15254,GAC,高
3017,1,1,坝梁,15260,BLC,坝
3018,1,1,西斗铺,15266,XPC,西
3019,1,1,西小沟,15272,XXC,西
3020,1,1,老羊壕,15275,LYC,老
3021,1,1,艾不盖,15281,ABC,艾
3022,1,1,白云鄂博,15293,BEC,白
3023,1,1,黑沙土,15380,HIC,黑
3024,1,1,本井,15395,BJC,本
3025,1,1,吉兰泰,15413,JTC,吉
3026,1,1,大武口,15446,DFJ,大
3027,1,1,大磴沟,15473,DKJ,大
3028,1,1,呼鲁斯太,15479,VTJ,呼
3029,1,1,白芨沟,15491,BJJ,白
3030,1,1,汝箕沟,15515,RQJ,汝
3031,1,1,岳家井,15548,YGJ,岳
3032,1,1,庆阳山,15554,QSJ,庆
3033,1,1,谭家井,15563,TNJ,谭
3034,1,1,石峡子,15566,SXJ,石
3035,1,1,黑冲滩,15569,HCJ,黑
3036,1,1,土门子,15575,TCJ,土
3037,1,1,园墩,15578,YAJ,园
3038,1,1,上腰墩,15581,SPJ,上
